Unnamed: 0,value_4,value_3,value_2,value_1,ID,error_5,error_6,error_7,error_1,error_2,error_3,error_4,issue_found
55,0.61436489989778,0.23506840905761,0.0845540395074696,6.225886221580621,56,0,1,0,1,0,1,0,MEMORY_LEAK
56,0.2887974706062084,0.3845973839602828,0.0641728503150719,3.9869339826993535,57,0,0,1,0,1,0,1,NETWORK_DELAY
57,0.1988657198215474,0.5959760765853673,0.7755291551724449,5.5403954060358895,58,0,1,1,1,0,0,1,MEMORY_LEAK
58,0.1682282037568547,0.8863653874352987,0.2810983417472812,-5.461401105140991,59,1,0,0,0,0,1,0,DATABASE_ISSUE
59,0.4853758560960745,0.3740544697389064,0.4911067487728371,-7.311221003052772,60,1,0,0,0,1,1,0,DATABASE_ISSUE
60,0.1542490930500155,0.4232240549494291,0.700676291898321,1.1753897926196046,61,0,0,1,1,1,0,0,NETWORK_DELAY
61,0.151233813635508,0.5473399290191578,0.3211895871268817,5.101986919494827,62,1,1,0,0,0,1,1,MEMORY_LEAK
62,0.4506897667630302,0.989435668068366,0.0329544669478419,-4.603918634465001,63,1,0,0,0,0,1,0,DATABASE_ISSUE
63,0.1055928419757549,0.3890589788375227,0.3167045701810473,4.62016851387147,64,0,1,0,0,0,1,1,MEMORY_LEAK
64,0.2928798555051591,0.3159101404774601,0.0816162662386889,1.7199976247613034,65,0,1,1,1,0,1,1,NETWORK_DELAY
65,0.8320409631435166,0.6069804253758733,0.9445094873417386,5.474437022846627,66,0,0,0,0,0,0,1,MEMORY_LEAK
66,0.5478460108010393,0.5536560478654022,0.2666387298318297,-6.994373839340696,67,1,1,0,1,0,1,0,DATABASE_ISSUE
67,0.2010913422472073,0.2865751812889127,0.0950103857143367,-8.733942260016757,68,1,0,0,0,0,1,1,DATABASE_ISSUE
68,0.5229827099299977,0.6409078465775429,0.837461654738797,3.97295357563707,69,0,1,0,0,0,1,1,CPU_OVERHEAT
69,0.8028854719301329,0.2246797997855489,0.9935187679984324,3.652584501207647,70,0,0,1,1,0,0,0,NETWORK_DELAY
70,0.4629016995691908,0.8889990249880662,0.940270141781156,6.346711526378446,71,1,1,0,1,1,0,1,MEMORY_LEAK
71,0.247108755496594,0.1834784679014472,0.6679595601983427,-6.392983053538742,72,1,1,1,0,0,1,0,DATABASE_ISSUE
72,0.203033627764448,0.4460135828169224,0.4677942056117046,1.2116081205657334,73,0,1,0,0,0,0,1,POWER_OFF
73,0.2660619211496688,0.7892538772019358,0.9229201754159,-7.044424548968662,74,1,1,0,0,1,0,1,DATABASE_ISSUE
74,0.7723995049953257,0.0248004237419432,0.3999243978475246,2.039146802777263,75,0,0,1,1,1,0,0,NETWORK_DELAY
75,0.9940025617949336,0.8474907372915486,0.4583817707915314,6.840698559339176,76,0,1,0,0,0,0,1,MEMORY_LEAK
76,0.8014376480041466,0.0462776043420668,0.4610060847126959,1.8829135619774269,77,1,1,1,1,0,0,0,NETWORK_DELAY
77,0.1248446422625504,0.1453344162179444,0.3737381495300154,1.549958911534191,78,1,0,1,1,1,0,0,NETWORK_DELAY
78,0.6981822314611845,0.9900548348049056,0.931789674771733,2.5637960444754837,79,1,0,1,1,1,0,0,NETWORK_DELAY
79,0.0853341032090141,0.0077053572406188,0.5857503901649412,1.2671513354727466,80,0,0,1,1,0,0,0,POWER_OFF
80,0.2628360141940937,0.0719224442172982,0.859694970399211,4.510333534476153,81,1,0,1,1,1,0,0,CPU_OVERHEAT
81,0.9726869991988004,0.9095025009663384,0.8943211828003269,6.136983399973054,82,1,1,0,1,0,1,1,MEMORY_LEAK
82,0.4026685126262338,0.4943795755681095,0.7826687872393039,1.0760783386764348,83,0,0,1,1,1,0,0,NETWORK_DELAY
83,0.8281258751210233,0.9127408425260272,0.3384873504258646,6.462271853237094,84,0,1,1,0,1,0,1,MEMORY_LEAK
84,0.5157379428980728,0.416842313623133,0.8199075733876177,3.708143973284141,85,1,0,0,1,0,0,0,NETWORK_DELAY
85,0.0092250276273218,0.0370674866154352,0.948600106325536,1.252373977232148,86,0,0,1,0,0,1,0,POWER_OFF
86,0.0774157123420149,0.8794444646299298,0.9374082715026252,-7.870582646520173,87,1,1,0,0,0,1,0,DATABASE_ISSUE
87,0.3398823091890756,0.3033734890379904,0.7568855128132838,6.935165297475757,88,0,1,0,1,1,0,1,MEMORY_LEAK
88,0.5250766212905654,0.1210743960874863,0.8493481848186483,6.117179092578222,89,0,1,1,0,1,1,1,MEMORY_LEAK
89,0.2328524154625405,0.8624424078368432,0.6153670534802003,-5.194599739777036,90,1,0,0,0,0,1,0,DATABASE_ISSUE
90,0.8676248397647616,0.6806069954619599,0.8016226327717386,5.795243164330215,91,0,1,0,0,1,0,1,MEMORY_LEAK
91,0.0467932818218114,0.5720928177351629,0.1358264674563021,4.493912518204925,92,0,0,0,0,1,0,0,MEMORY_LEAK
92,0.71325227854622,0.7250026387897455,0.8787604425190628,5.7394145408847415,93,0,1,1,0,1,0,1,MEMORY_LEAK
93,0.5860055439386639,0.2276793060769474,0.6779800918040978,6.437499304514933,94,0,1,0,0,0,0,0,MEMORY_LEAK
94,0.6996931480825345,0.2304373904104207,0.6233732842624217,5.818322938573948,95,0,1,0,0,1,0,1,MEMORY_LEAK
95,0.0426963902162144,0.6928919724589964,0.1848616789868904,1.8158084964222887,96,0,0,1,1,1,0,0,NETWORK_DELAY
96,0.96382540360299,0.2715353918938478,0.9551512171925028,3.356472747915197,97,1,0,0,0,0,0,0,CPU_OVERHEAT
97,0.8874935784743914,0.7763322600403723,0.9772960955753864,5.103144907172702,98,0,0,0,0,0,0,0,MEMORY_LEAK
98,0.910625903422884,0.3211385179776472,0.5855826024606167,6.574224787157785,99,1,1,0,1,0,1,1,MEMORY_LEAK
99,0.9711231313202596,0.9715374743572298,0.7696859179589312,3.609727064506119,100,1,1,0,0,1,1,0,CPU_OVERHEAT
100,0.2799220166221138,0.7581632031621559,0.7865859089237925,6.83541587249614,101,0,1,0,0,0,0,1,MEMORY_LEAK
101,0.3834858055165854,0.3122449610669711,0.7139727696455975,6.532479148512718,102,0,1,0,1,0,1,1,MEMORY_LEAK
102,0.0573392235124362,0.2947292910807034,0.9085243701215744,1.831343176429199,103,0,0,0,0,0,0,0,NETWORK_DELAY
103,0.0611100684058507,0.6877971454143894,0.5495666183300335,-4.300423686454378,104,1,0,0,0,1,1,0,DATABASE_ISSUE
104,0.815175292756983,0.8363679732452937,0.7127411477570487,1.20180107852505,105,0,0,0,1,0,0,1,POWER_OFF
105,0.5035210613857314,0.8390309836659249,0.7621586435161964,1.7653133259521854,106,0,0,1,1,1,0,0,NETWORK_DELAY
106,0.2621465298793943,0.4210391379908812,0.0308251287540003,3.6438501122729474,107,0,0,1,1,0,0,0,NETWORK_DELAY
107,0.2677710612212698,0.4062008428352621,0.7894473460804361,-6.856746101789617,108,1,1,0,0,0,1,0,DATABASE_ISSUE
108,0.7858221966563964,0.9271880824322114,0.2484708125974192,-4.227228581198476,109,1,0,0,0,0,1,0,DATABASE_ISSUE
109,0.9363217198910828,0.7576598238649354,0.1338303922652445,1.205394896660835,110,1,1,1,0,1,0,1,POWER_OFF
110,0.3458099459881124,0.5985103799879611,0.6294524606817592,3.6735498409310807,111,0,0,1,1,0,1,0,NETWORK_DELAY
111,0.4693115565833778,0.8226328931762928,0.982162252524889,1.2374177842850578,112,0,0,1,1,0,0,0,POWER_OFF
112,0.6794461580043459,0.9006622410389176,0.7764812662128202,2.0199091486851275,113,0,1,0,0,1,0,0,NETWORK_DELAY
113,0.5332824424186542,0.7309276491108191,0.9357428542593912,-6.472422098632788,114,1,1,0,0,1,1,0,DATABASE_ISSUE
114,0.4882587745650001,0.8054764597760999,0.2754858166586884,-4.041185063222216,115,1,1,1,0,0,1,0,DATABASE_ISSUE
115,0.1789717376179455,0.3265050138589496,0.2850968417427124,-5.14229349889227,116,1,0,0,0,1,1,0,DATABASE_ISSUE
116,0.0677868882209152,0.710929778682471,0.3588710804424998,1.2041732152203497,117,0,1,0,0,0,0,0,POWER_OFF
117,0.2055543957649763,0.0698577327442097,0.1082140580845898,4.475781414276513,118,0,0,0,0,1,0,1,CPU_OVERHEAT
118,0.9832562828014968,0.50004645639485,0.6172495831731499,4.646413328074639,119,0,1,0,1,1,0,1,MEMORY_LEAK
119,0.0829194998224085,0.8824902354713006,0.3900849550008581,2.195509760824317,120,0,0,1,1,1,1,1,NETWORK_DELAY
120,0.0162876725038868,0.7965809568006006,0.5914484013002378,5.2058816661923295,121,0,1,0,1,0,1,0,MEMORY_LEAK
121,0.1915440758495659,0.7422829417156984,0.5698786388277189,-7.733053782239617,122,1,1,0,0,1,0,0,DATABASE_ISSUE
122,0.0500383889193538,0.9278866665801222,0.5082754111493796,2.1333651209292293,123,1,0,1,0,0,1,0,NETWORK_DELAY
123,0.4808793176427041,0.1891311488354105,0.0066712261205821,-7.105686346515535,124,1,0,0,0,1,1,0,DATABASE_ISSUE
124,0.5045276922092933,0.2194354964065191,0.5882638241453366,1.280139459750354,125,1,0,0,0,0,1,0,POWER_OFF
125,0.8705827437579747,0.6338898594600908,0.3994827746368827,2.1704393603668035,126,0,0,1,1,1,0,0,NETWORK_DELAY
126,0.003369346118075,0.7985516312275485,0.7178569318488167,1.2759538535021786,127,0,1,1,0,1,0,0,POWER_OFF
127,0.8170332442460359,0.213588013253714,0.5066590961700969,3.2790210873759222,128,0,0,0,0,1,0,0,NETWORK_DELAY
128,0.3481557805047869,0.0033503290214036,0.0027848891043366,4.128059470989122,129,0,1,0,0,0,0,0,CPU_OVERHEAT
129,0.6729326052047317,0.0898942465114075,0.0735406961784628,-7.930016926118494,130,1,0,0,0,0,1,0,DATABASE_ISSUE
130,0.6326848425964288,0.8078923704653507,0.59624163961401,3.6974470220697673,131,0,0,1,1,1,0,0,NETWORK_DELAY
131,0.856069763003143,0.443912498884944,0.0103921057263121,6.104054467589697,132,1,0,0,0,0,0,0,MEMORY_LEAK
132,0.1961248544189497,0.1760100741984246,0.4354803810806701,1.2516029511516589,133,1,0,1,0,0,1,0,POWER_OFF
133,0.1342368691301017,0.6648188030392665,0.3537516201436098,1.2864396613750169,134,1,0,0,0,1,0,0,POWER_OFF
134,0.4227795332959208,0.8498454593114909,0.5159162198766931,1.2638852128104303,135,0,0,0,0,1,0,1,POWER_OFF
135,0.642102792902301,0.4575007238248821,0.3168707452363875,-7.303019434299118,136,1,1,0,0,1,1,1,DATABASE_ISSUE
136,0.1962887501864473,0.2848320121201548,0.0963381390630779,-6.16812807651432,137,1,0,0,0,1,0,0,DATABASE_ISSUE
137,0.1371027774332808,0.3092317837783594,0.9833404584809704,4.240865030514194,138,0,0,1,1,0,1,1,CPU_OVERHEAT
138,0.4349356675420972,0.8502776230996797,0.7052366940893214,3.629702858507281,139,0,1,1,0,1,0,1,CPU_OVERHEAT
139,0.8596626245853495,0.133914834794644,0.8814324049315796,6.495966312476651,140,0,1,0,1,1,0,0,MEMORY_LEAK
140,0.5159104744073253,0.2298237312724761,0.7035816227206919,2.8946954966476395,141,0,0,1,1,1,1,0,NETWORK_DELAY
141,0.6084307626917757,0.0257745866098905,0.5505658241477214,-8.699566264290688,142,0,1,0,1,1,1,0,DATABASE_ISSUE
142,0.8148943551988903,0.1325048288789085,0.4308393380607332,-4.6517153498580885,143,0,1,1,0,0,1,0,DATABASE_ISSUE
143,0.7820181201024653,0.2634920383503027,0.9800539910632244,5.763348844764556,144,1,1,1,0,1,0,1,MEMORY_LEAK
144,0.9555617577789342,0.3441389195464595,0.1137997614595879,-8.850804980618753,145,1,0,0,0,1,1,1,DATABASE_ISSUE
145,0.1972625797237966,0.9582289129933012,0.986901854023804,1.3732903844118822,146,0,0,1,1,0,0,0,NETWORK_DELAY
146,0.4972718058517308,0.0527910705360348,0.9536813887918092,5.846475111304549,147,1,1,0,1,0,0,1,MEMORY_LEAK
147,0.1189960213842307,0.878318544984939,0.0316277535670488,3.449532710005633,148,0,0,1,1,1,0,0,CPU_OVERHEAT
148,0.4094261635785151,0.9971560433129592,0.2193465292401635,-6.056846763140927,149,1,0,1,0,0,1,0,DATABASE_ISSUE
149,0.5493797300345642,0.6432286078824148,0.967041795921579,3.3083736221087667,150,0,0,1,1,0,0,0,NETWORK_DELAY
150,0.4290060781059023,0.4754415340464962,0.7884209728814902,1.591920871027512,151,0,0,1,1,0,1,0,NETWORK_DELAY
151,0.2373685272102258,0.1965517613087236,0.7484399766899555,6.996315325419937,152,0,1,0,0,0,1,1,MEMORY_LEAK
152,0.9825487109489296,0.2252493102482763,0.9839396022201984,4.10329343088936,153,1,1,1,1,0,1,1,CPU_OVERHEAT
153,0.57390318067322,0.8447671978031289,0.8046333563702588,3.369563105751276,154,0,0,1,0,0,0,1,NETWORK_DELAY
154,0.916160840400696,0.1668786260962443,0.3025462569129356,-5.345301680693293,155,0,0,0,1,1,1,0,DATABASE_ISSUE
155,0.5018572734636008,0.2265512549030561,0.7286403392975013,1.2473525046135427,156,0,0,0,0,0,1,0,POWER_OFF
156,0.0013701803372446,0.0030762191600819,0.8869180501674437,-8.629624041054122,157,1,0,0,1,1,1,0,DATABASE_ISSUE
157,0.4731611259759329,0.9725305073129836,0.8419314411392509,1.5068387674419668,158,0,0,0,1,0,0,1,NETWORK_DELAY
158,0.0382951617874687,0.6462791620912379,0.2150945478341728,1.419263839365515,159,0,1,1,0,1,0,0,NETWORK_DELAY
159,0.7879388998653454,0.7608784877577289,0.7399561207371309,5.946346592219596,160,0,1,0,0,1,0,1,MEMORY_LEAK
160,0.8763702275009624,0.8392135325223357,0.8600431789072449,2.033851712829697,161,0,0,1,1,0,1,0,NETWORK_DELAY
161,0.1980656609038456,0.6072039022089123,0.3764881933357394,1.6204719275687878,162,0,0,1,1,0,0,0,NETWORK_DELAY
162,0.5790348417985887,0.804973893016572,0.910120669147644,1.2483040902776006,163,1,0,1,1,1,0,1,POWER_OFF
163,0.3955911494239279,0.9198581502607548,0.2374941065487985,-4.996137749648835,164,0,0,0,0,1,1,0,DATABASE_ISSUE
164,0.3598865475012157,0.8457057327477296,0.6457440227364979,3.7718530551856673,165,1,0,1,1,1,0,0,NETWORK_DELAY
165,0.7961356265843956,0.2572086069626789,0.8028386985851127,2.794679752030873,166,0,0,0,1,1,0,1,NETWORK_DELAY
166,0.8395682294562548,0.4889756409478014,0.0481062438865309,4.16786196475062,167,0,1,0,0,0,0,1,CPU_OVERHEAT
167,0.004009749648039,0.1528697741977385,0.2762186727791106,-7.692209165374054,168,1,0,0,0,0,1,0,DATABASE_ISSUE
168,0.9267815184939864,0.3405476637533494,0.7536987743884109,5.426765770145119,169,0,1,0,0,0,0,1,MEMORY_LEAK
169,0.1784681600705695,0.1407151608194092,0.5385580993654162,6.0397864465380495,170,0,1,0,0,0,0,0,MEMORY_LEAK
170,0.2014071945535803,0.3858360888889882,0.8049728465242093,-8.65568977234632,171,1,1,1,1,0,1,0,DATABASE_ISSUE
171,0.9884647263177536,0.7538210283059716,0.8416924467190802,4.4556186064768575,172,0,1,1,0,1,1,1,MEMORY_LEAK
172,0.3712473738453355,0.2599966483652963,0.1890632534265915,1.20366661735178,173,0,1,0,1,0,0,0,POWER_OFF
173,0.9247871141006784,0.0396795719668519,0.1178202431836706,6.7771897506369205,174,0,1,1,1,0,0,1,MEMORY_LEAK
174,0.3055412519732293,0.2351554575892636,0.2358768269207919,5.779614180737466,175,0,1,1,0,0,0,1,MEMORY_LEAK
175,0.178695469076939,0.2060536441867606,0.7308140158810487,-4.455668511029445,176,1,0,0,0,0,0,0,DATABASE_ISSUE
176,0.7501907298120344,0.5251573665535268,0.9498378123029512,5.1592019527144535,177,0,1,1,1,0,0,1,MEMORY_LEAK
177,0.402885880334963,0.1818450780514517,0.9997044589471356,1.2073099806515837,178,0,1,0,0,1,1,0,POWER_OFF
178,0.6391064602244656,0.2128808401278862,0.0037675541146379,6.356717619559667,179,1,1,0,0,0,0,1,MEMORY_LEAK
179,0.0066159169932504,0.1708721195847379,0.6144853264053505,-7.029945018029675,180,0,0,0,0,1,1,0,DATABASE_ISSUE
180,0.0771327974536907,0.6314363110355378,0.970288489040876,3.667438561386821,181,0,0,1,0,0,0,0,NETWORK_DELAY
181,0.1473561966264612,0.6462079851264961,0.795053481769455,6.017921708346485,182,0,1,1,0,0,1,1,MEMORY_LEAK
182,0.3423764713030245,0.4178723941388625,0.415031800285348,3.71958311667378,183,1,1,0,0,1,1,0,CPU_OVERHEAT
183,0.83161044474413,0.7532533711858728,0.3236298174223,-6.441934756083807,184,1,0,0,0,1,1,0,DATABASE_ISSUE
184,0.5202274681044484,0.4058667627999898,0.8535196349303447,5.391784524474991,185,1,0,0,0,1,1,1,MEMORY_LEAK
185,0.3079150319776348,0.172227251997725,0.5577752005709785,-6.927015757006558,186,1,0,0,0,1,1,0,DATABASE_ISSUE
186,0.0990043982144711,0.8900418376858364,0.8871944500733486,4.947703092199993,187,0,1,1,0,0,1,0,MEMORY_LEAK
187,0.3192343821788092,0.1675770832846811,0.3072124019338754,1.674982723338772,188,0,0,1,1,0,0,0,NETWORK_DELAY
188,0.7713868144617128,0.8232650258397927,0.1988805456680253,-5.633630545897294,189,0,0,1,1,1,1,0,DATABASE_ISSUE
189,0.2929512046957704,0.1412825765324296,0.7786493540255987,6.654226671344439,190,0,1,0,0,0,0,1,MEMORY_LEAK
190,0.3513410302505217,0.9492577799523702,0.4226273225129325,4.7910265049072365,191,1,1,0,0,1,0,1,MEMORY_LEAK
191,0.3686602925447515,0.7668795292566679,0.4871502637618417,1.2887951848602563,192,1,1,0,0,0,0,1,POWER_OFF
192,0.5289179860920817,0.0558550889618651,0.8312660503850298,1.292701384052034,193,0,0,1,1,1,0,1,POWER_OFF
193,0.3172698225944811,0.4930546661436339,0.0495467214730047,5.490310829621299,194,1,0,1,0,1,0,1,MEMORY_LEAK
194,0.6346915741849254,0.4822653084061458,0.5880112540560729,3.813176708876183,195,1,0,1,1,1,0,0,CPU_OVERHEAT
195,0.8447494679173019,0.3251620641344767,0.2961614047211151,4.011639649540482,196,1,0,0,1,1,1,1,CPU_OVERHEAT
196,0.7185839968005695,0.4745842514716395,0.223722377172596,-4.200721426687592,197,1,0,0,0,1,0,0,DATABASE_ISSUE
197,0.5641262733011579,0.9870762320516644,0.4795890649088045,-5.65131046157175,198,1,1,0,0,1,0,0,DATABASE_ISSUE
198,0.6720813246669456,0.6014244692989064,0.0924880059952902,-6.9366088539206885,199,1,1,0,0,1,1,1,DATABASE_ISSUE
199,0.8011345879366377,0.967024390775646,0.6212067553588827,6.942103441246333,200,0,0,0,1,0,0,0,MEMORY_LEAK
200,0.6252524560814693,0.8763167964218643,0.0431959898027586,-7.158583927136778,201,1,0,0,1,1,1,0,DATABASE_ISSUE
201,0.5456260254191518,0.1136133049723456,0.342968603794445,2.0944683697385016,202,0,0,0,1,1,0,0,NETWORK_DELAY
202,0.3853972804997692,0.3201414206318577,0.2207502263779247,1.291468871207119,203,1,1,0,0,0,0,0,POWER_OFF
203,0.9872302898418078,0.94148120075054,0.3259693527672274,3.255522609806015,204,0,1,0,0,1,0,1,CPU_OVERHEAT
204,0.6764362873013111,0.0758132208743658,0.1685524335689595,-4.142095348334761,205,1,1,0,0,1,1,0,DATABASE_ISSUE
205,0.0416735831208922,0.243360245878715,0.056654915908556,1.6713605206292823,206,1,0,0,0,0,0,0,NETWORK_DELAY
206,0.4545976092578316,0.6821434422514756,0.0686382288904228,-5.655283218121896,207,1,0,0,1,1,1,0,DATABASE_ISSUE
207,0.2003649436175287,0.721335934120225,0.929274869458694,4.098105881939943,208,1,0,0,0,0,0,1,CPU_OVERHEAT
208,0.3908809963228902,0.8926466558892278,0.6266395931634879,4.942868254642727,209,1,0,0,0,1,1,0,MEMORY_LEAK
209,0.695003326737461,0.5012338279129341,0.2317674157812821,-8.545172597257256,210,0,1,0,0,1,1,0,DATABASE_ISSUE
210,0.0726273198949171,0.3743601312076221,0.5351932699506998,-4.210346088642309,211,1,0,0,0,1,1,1,DATABASE_ISSUE
211,0.5151415249355161,0.0724737176989381,0.8673317023552983,-8.546299686942604,212,0,1,0,0,1,1,0,DATABASE_ISSUE
212,0.0416148297952423,0.24650532419681,0.698971896961557,1.3616746296280042,213,0,0,1,1,1,1,1,NETWORK_DELAY
213,0.1791460406197109,0.6560736778742446,0.0722480672491575,-8.823485398611744,214,1,0,1,0,1,1,0,DATABASE_ISSUE
214,0.2263928514844477,0.6666491174938844,0.6420334274239374,-4.324209108556299,215,1,0,0,0,1,1,0,DATABASE_ISSUE
215,0.798460460574006,0.1595016282521242,0.862187991640355,-6.103824516246564,216,1,0,0,0,0,1,0,DATABASE_ISSUE
